_Co_Number,_W_Weight,_Y_treated,_Y_synthetic,_time
ISNE,0.0,100.56009674072266,107.29262991333007,708.0
NYIS,0.556,78.21769714355469,110.94619140625001,709.0
SWPP,0.444,103.26629638671875,100.45653689575195,710.0
,,78.19200134277344,40.68767193603516,711.0
,,87.97799682617188,95.66847564697267,712.0
,,123.09480285644531,101.4277858581543,713.0
,,132.26519775390625,116.99363934326173,714.0
,,136.7863006591797,110.88807461547853,715.0
,,125.33930206298828,104.76190005493164,716.0
,,113.97579956054688,97.95836718750002,717.0
,,120.23470306396484,103.33102554321289,718.0
,,0.08980000019073486,109.58769396972656,719.0
,,119.00340270996094,107.34373446655275,720.0
,,108.86470031738281,109.16327526855468,721.0
,,107.97329711914062,98.78691812133789,722.0
,,97.30229949951172,93.20693164062502,723.0
,,103.22779846191406,91.75044815063478,724.0
,,107.21019744873047,97.47710476684571,725.0
,,129.8603973388672,118.6202467956543,726.0
,,133.82359313964844,110.84357064819336,727.0
,,133.06039428710938,96.68917932128906,728.0
,,88.54239654541016,97.75012551879882,729.0
,,115.08519744873047,98.3092876586914,730.0
,,120.52970123291016,107.0305817565918,731.0
,,113.22550201416016,115.1702152709961,732.0
,,101.2333984375,110.03712698364258,733.0
,,100.9448013305664,99.35439013671876,734.0
,,102.36849975585938,96.0588905029297,735.0
,,104.99130249023438,94.84421823120118,736.0
,,129.66160583496094,96.87247262573243,737.0
,,141.3137969970703,107.40041668701173,738.0
,,135.50369262695312,113.58833135986329,739.0
,,130.7646026611328,100.89812030029297,740.0
,,117.82990264892578,98.15674270629884,741.0
,,114.3604965209961,101.83132638549804,742.0
,,127.89810180664062,104.80440802001954,743.0
,,113.22550201416016,112.29443139648438,744.0
,,100.88069915771484,111.46708969116212,745.0
,,97.53959655761719,101.46101171875,746.0
,,92.16560363769531,98.26329943847657,747.0
,,98.08470153808594,98.9662830810547,748.0
,,119.6895980834961,101.94543429565431,749.0
,,131.752197265625,115.71117410278322,750.0
,,148.16270446777344,117.92558142089845,751.0
,,134.61880493164062,100.57211608886719,752.0
,,110.93609619140625,98.60535717773438,753.0
,,116.70760345458984,102.02060971069336,754.0
,,122.47920227050781,110.11048376464845,755.0
,,120.04229736328125,108.05049182128907,756.0
,,106.92160034179688,108.20368045043946,757.0
,,98.26429748535156,105.81535852050783,758.0
,,93.24939727783203,98.10980615234377,759.0
,,97.05220031738281,98.07956838989259,760.0
,,111.92359924316406,101.40602636718751,761.0
,,123.99259948730469,116.95308358764649,762.0
,,139.02439880371094,116.01322067260742,763.0
,,122.03669738769531,101.27134317016602,764.0
,,113.07150268554688,98.38141955566408,765.0
,,116.37419891357422,104.18748535156251,766.0
,,127.30809783935547,107.885525390625,767.0
,,118.67639923095703,53.422747192382815,768.0
,,109.2302017211914,109.56319192504884,769.0
,,98.91200256347656,103.30984365844728,770.0
,,99.4186019897461,102.21191510009766,771.0
,,94.8718032836914,101.23225622558594,772.0
,,127.58380126953125,107.01899041748047,773.0
,,145.52059936523438,114.97363778686523,774.0
,,138.56910705566406,113.09068090820313,775.0
,,130.7967071533203,106.1946150817871,776.0
,,126.51290130615234,46.94305444335937,777.0
,,124.6531982421875,105.16487463378907,778.0
,,124.07599639892578,113.3719232788086,779.0
,,126.40390014648438,55.25126962280274,780.0
,,115.6239013671875,118.85619348144532,781.0
,,102.49669647216797,107.27162789916993,782.0
,,103.43299865722656,98.89521325683594,783.0
,,119.0739974975586,99.99387753295899,784.0
,,128.78309631347656,104.90919467163087,785.0
,,75.7936019897461,122.91195364379884,786.0
,,141.0124053955078,110.4554978942871,787.0
,,138.1970977783203,107.72333804321289,788.0
,,123.4218978881836,103.78814453125001,789.0
,,120.95939636230469,108.75794970703126,790.0
,,121.89559936523438,117.34040661621094,791.0
